MESH2_ID,MEAN
604047,0.535817
604050,0.485071
604051,0.503883
604052,0.506838
604053,0.293746
604054,0.481944
604055,0.530986
604056,0.482607
604057,0.502287
604060,0.413458
604061,0.48947
604062,0.433436
604063,0.29594
604064,0.168772
604065,0.420208
604066,0.391505
604067,0.414433
604070,0.509333
604071,0.456104
604072,0.47303
604073,0.0616398
604074,0.0356294
604075,0.34951
604076,0.433369
604077,0.395489
604100,0.413786
604101,0.354871
604102,0.416743
604103,0.471943
604104,0.516572
604105,0.45614
604106,0.459476
604107,0.474325
604110,0.416523
604111,0.412602
604112,0.474855
604113,0.440732
604114,0.516
604115,0.378644
604116,0.4305
604117,0.552687
604120,0.476766
604121,0.402635
604122,0.406324
604123,0.417317
604124,0.538489
604125,0.405964
604126,0.417718
604130,0.393506
604131,0.367587
604132,0.36414
604133,0.400772
604134,0.45695
604135,0.423831
604136,0.372055
604140,0.439175
604141,0.335812
604142,0.304459
604143,0.263434
604144,0.3879
604145,0.352102
604146,0.289407
604150,0.418365
604151,0.339932
604152,0.308571
604153,0.283805
604154,0.344146
604155,0.235796
604160,0.365311
604161,0.248087
604162,0.185202
604163,0.225064
604164,0.314864
604170,0.337992
604171,0.0503718
604172,0.103335
604173,0.0899846
613907,0.517151
614000,0.498634
614001,0.464685
614002,0.397864
614003,0.0403121
614004,0.0470348
614005,0.355167
614006,0.469619
614007,0.374795
614010,0.513198
614011,0.472933
614012,0.131902
614013,0.0295575
614014,0.325182
614015,0.2911
614016,0.370684
614017,0.437435
614022,0.13968
614023,0.0798363
614024,0.467495
614025,0.254555
614026,0.379254
614027,0.380713
614032,0.311543
614033,0.208423
614034,0.353661
614035,0.171017
614036,0.452529
614037,0.363711
614042,0.4187
614043,0.409865
614044,0.467995
614045,0.326957
614046,0.517541
614047,0.478038
614051,0.526147
614052,0.55575
614053,0.504592
614054,0.484789
614055,0.53608
614056,0.526128
614057,0.397599
614062,0.471321
614063,0.41884
614064,0.479564
614065,0.478254
614066,0.538179
614067,0.420128
614072,0.491919
614076,0.52927
614077,0.477326
614100,0.362152
614101,0.073043
614102,0.307703
614103,0.144352
614110,0.447065
614111,0.149957
614112,0.331865
614113,0.266398
614120,0.449401
614121,0.317845
614122,0.351997
614123,0.489912
614130,0.309778
614131,0.408601
614132,0.451088
614133,0.550203
614141,0.290462
614142,0.439711
614143,0.60127
614151,0.238367
614152,0.474553
614153,0.563469
614160,0.450855
614161,0.371427
614162,0.532945
614163,0.673192
614170,0.48925
614171,0.381313
614172,0.42769
614173,0.649281
623927,0.360726
623937,0.253175
624001,0.319375
624006,0.514048
624007,0.472543
624010,0.360432
624011,0.185363
624012,0.337413
624016,0.530523
624017,0.513541
624020,0.266985
624021,0.259396
624022,0.317053
624023,0.452445
624027,0.440339
624030,0.176091
624031,0.0903206
624032,0.373193
624033,0.224769
624040,0.271705
624041,0.436688
624042,0.399682
624043,0.477193
624044,0.378518
624047,0.508048
624050,0.504913
624051,0.438981
624052,0.194467
624053,0.348064
624054,0.368531
624055,0.060469
624056,0.314917
624057,0.467313
624060,0.520951
624061,0.328181
624062,0.361088
624063,0.230773
624064,0.456695
624065,0.121561
624066,0.464231
624067,0.251034
624070,0.500808
624071,0.434634
624072,0.443029
624073,0.344616
624074,0.444546
624075,0.505643
624076,0.466053
624077,0.212253
624100,0.456481
624101,0.462114
624102,0.435011
624103,0.666942
624110,0.421494
624111,0.518528
624113,0.64232
624140,0.214353
624150,0.180735
624151,0.492247
624160,0.209705
624161,0.347422
624371,0.47139
624372,0.47978
633903,0.331087
633913,0.3001
633914,0.412313
633917,0.215
633923,0.609131
633924,0.620141
633926,0.320307
633927,0.18435
633934,0.637364
633936,0.359038
633937,0.470525
633946,0.490898
633947,0.41377
633956,0.346281
633957,0.323991
633966,0.250217
633967,0.319503
633976,0.156859
633977,0.157372
634000,0.538262
634001,0.436268
634002,0.288392
634003,0.401693
634004,0.429453
634005,0.605129
634006,0.497264
634007,0.0800323
634010,0.398958
634011,0.415923
634012,0.484162
634013,0.382112
634014,0.276303
634015,0.503614
634016,0.453338
634020,0.325151
634021,0.456988
634022,0.336684
634023,0.298075
634030,0.520279
634031,0.33624
634032,0.264721
634037,0.540512
634040,0.449537
634041,0.587977
634042,0.524675
634047,0.325224
634050,0.43504
634051,0.572865
634052,0.632284
634056,0.151361
634057,0.277555
634060,0.262881
634061,0.305916
634062,0.382619
634063,0.387387
634064,0.358023
634065,0.38192
634066,0.423437
634067,0.345515
634070,0.153757
634071,0.286337
634072,0.453628
634073,0.445786
634074,0.235009
634075,0.336556
634076,0.359029
634077,0.390719
634130,0.722056
634140,0.403253
634150,0.306274
634151,0.413043
634152,0.520464
634160,0.254493
634161,0.371394
634162,0.365563
634163,0.462018
634167,0.228792
634170,0.331343
634171,0.209238
634172,0.299982
634173,0.499895
634174,0.592467
634175,0.646425
634176,0.481362
634177,0.34498
634216,0.358879
634217,0.31719
634224,0.347286
634225,0.311042
634226,0.325553
634227,0.306559
634232,0.363797
634233,0.440789
634234,0.423261
634235,0.333807
634236,0.231547
634237,0.153573
634241,0.299577
634242,0.27029
634243,0.293648
634244,0.281408
634245,0.119346
634246,0.115125
634250,0.138736
634251,0.24012
634252,0.303888
634253,0.294415
634254,0.157189
634255,0.244518
634260,0.258196
634261,0.280779
634262,0.264581
634263,0.309313
634264,0.0507145
634267,0.136978
634270,0.473645
634271,0.282621
634272,0.267528
634273,0.311634
634274,0.170536
634275,0.131308
634277,0.142832
634300,0.465458
634301,0.402831
634302,0.41153
634310,0.273135
634311,0.0598159
634312,0.088963
634320,0.126312
634321,0.18065
634322,0.329409
634330,0.147715
634331,0.207071
634332,0.503161
634340,0.171174
634341,0.283343
634342,0.305051
634343,0.225031
634350,0.132219
634351,0.256849
634352,0.178022
634353,0.286469
634360,0.269261
634361,0.184788
634362,0.175263
634363,0.358374
634364,0.631001
634370,0.263069
634371,0.101762
634372,0.185094
634373,0.294331
634374,0.505247
634375,0.717968
643906,0.264509
643907,0.19826
644000,0.247007
644001,0.273764
644002,0.337494
644003,0.252919
644004,0.307021
644005,0.290811
644006,0.220653
644007,0.32949
644011,0.452274
644012,0.322357
644013,0.353364
644014,0.361292
644015,0.293315
644016,0.228354
644017,0.278679
644022,0.43131
644023,0.348071
644024,0.331385
644025,0.402531
644026,0.302693
644027,0.39054
644033,0.428194
644034,0.271242
644035,0.384458
644036,0.249687
644037,0.216722
644043,0.244098
644044,0.242758
644045,0.293966
644046,0.329815
644047,0.281159
644053,0.203745
644054,0.105669
644055,0.249099
644056,0.303827
644057,0.208892
644062,0.226607
644063,0.200736
644064,0.168578
644065,0.184463
644066,0.178565
644067,0.391108
644072,0.422356
644073,0.310042
644074,0.352644
644075,0.304276
644100,0.365459
644101,0.271095
644103,0.244721
644104,0.342054
644105,0.56728
644106,0.404396
644107,0.439371
644110,0.287022
644111,0.222358
644113,0.270543
644114,0.472781
644115,0.409121
644116,0.27753
644117,0.320409
644120,0.211046
644121,0.0711328
644122,0.242155
644123,0.572442
644124,0.419593
644125,0.19549
644126,0.217568
644127,0.203663
644130,0.11014
644131,0.210483
644132,0.475267
644133,0.432025
644134,0.211869
644135,0.0618769
644136,0.0651823
644137,0.198051
644140,0.166929
644141,0.240221
644142,0.409786
644143,0.190632
644144,0.148261
644145,0.0319789
644146,0.0945547
644147,0.223458
644150,0.245926
644151,0.338288
644152,0.0959063
644153,0.0685606
644154,0.101705
644155,0.0354869
644156,0.182377
644157,0.179021
644160,0.445473
644161,0.174127
644162,0.20741
644163,0.152448
644164,0.070595
644165,0.0492816
644166,0.207057
644167,0.192039
644172,0.286002
644173,0.314801
644174,0.357835
644175,0.0983227
644176,0.0847154
644177,0.285496
644200,0.434679
644201,0.478402
644202,0.363708
644203,0.208118
644204,0.159054
644205,0.126444
644207,0.256824
644210,0.19702
644211,0.469418
644212,0.267065
644213,0.182378
644214,0.174408
644216,0.150108
644217,0.195736
644220,0.136629
644221,0.235603
644222,0.15163
644223,0.209734
644224,0.217569
644226,0.344985
644227,0.246318
644230,0.27535
644231,0.158521
644232,0.140207
644233,0.208591
644234,0.0893423
644235,0.249014
644236,0.366111
644237,0.103387
644240,0.264103
644241,0.12425
644242,0.161188
644243,0.138057
644244,0.227674
644245,0.348921
644246,0.279903
644247,0.10929
644250,0.234708
644251,0.0523637
644252,0.145211
644253,0.276041
644254,0.329085
644255,0.353242
644256,0.299847
644257,0.139851
644260,0.34222
644261,0.220709
644262,0.282647
644263,0.296748
644264,0.285389
644265,0.296134
644266,0.188235
644267,0.322487
644270,0.347254
644271,0.273182
644272,0.28279
644273,0.276045
644274,0.216733
644275,0.178297
644277,0.167094
644300,0.127855
644301,0.0504708
644302,0.17067
644303,0.34441
644304,0.343334
644305,0.262402
644310,0.0240004
644311,0.0390143
644312,0.174956
644313,0.344917
644314,0.216648
644315,0.296707
644316,0.412712
644320,0.0379491
644321,0.102832
644322,0.152841
644323,0.158924
644324,0.348697
644325,0.273533
644326,0.280009
644327,0.405159
644330,0.107655
644331,0.139556
644332,0.358851
644333,0.306139
644334,0.439955
644335,0.182834
644336,0.184388
644337,0.375047
644340,0.115014
644341,0.0729802
644342,0.32719
644343,0.353728
644344,0.353829
644345,0.179666
644346,0.110641
644347,0.294576
644350,0.0682795
644351,0.129591
644352,0.141351
644353,0.288361
644354,0.177048
644355,0.205736
644356,0.128652
644357,0.190485
644360,0.415949
644361,0.112386
644362,0.0600661
644363,0.348832
644364,0.312571
644365,0.269233
644366,0.157267
644367,0.152701
644370,0.25697
644371,0.252452
644372,0.198727
644373,0.41328
644374,0.456505
644375,0.447117
644376,0.211026
644377,0.075223
644430,0.42629
644431,0.533144
644432,0.544698
644433,0.326907
644434,0.106588
644435,0.221938
644436,0.347671
644437,0.447893
644440,0.297941
644441,0.3901
644442,0.495333
644443,0.41679
644444,0.253334
644445,0.372739
644446,0.582227
644447,0.545237
644450,0.211228
644451,0.40439
644452,0.497366
644453,0.477536
644454,0.359999
644455,0.414866
644456,0.433362
644457,0.432768
644460,0.282251
644461,0.336237
644462,0.342218
644463,0.392845
644464,0.506405
644465,0.423396
644466,0.519769
644467,0.292852
644470,0.254029
644471,0.42003
644472,0.348594
644473,0.454607
644474,0.45837
644475,0.414573
644476,0.472737
644477,0.374858
644530,0.503462
644540,0.57527
644541,0.627521
644550,0.417586
644551,0.539352
644552,0.602995
644553,0.684
644554,0.686359
644560,0.165322
644561,0.218781
644562,0.414417
644563,0.466415
644564,0.519487
644570,0.18292
644571,0.30203
644572,0.547842
644573,0.569731
644574,0.370929
644575,0.365332
644576,0.251458
654002,0.628973
654003,0.551172
654004,0.56977
654103,0.278323
654104,0.252975
654105,0.360325
654106,0.130357
654107,0.310167
654112,0.265664
654113,0.127224
654114,0.297148
654115,0.305489
654116,0.276743
654117,0.311743
654122,0.357415
654123,0.220842
654124,0.267119
654125,0.454538
654126,0.313233
654127,0.292258
654132,0.520231
654133,0.310299
654134,0.303203
654135,0.487856
654136,0.429375
654137,0.11529
654142,0.295543
654143,0.177975
654145,0.274782
654146,0.378947
654147,0.0577625
654152,0.239851
654153,0.151527
654154,0.213259
654155,0.191236
654156,0.340834
654157,0.10744
654163,0.356693
654164,0.458532
654165,0.370315
654166,0.45648
654167,0.417588
654174,0.623059
654175,0.503464
654176,0.267512
654177,0.333643
654200,0.331238
654201,0.258943
654202,0.256296
654203,0.0681967
654204,0.36312
654206,0.14235
654207,0.143915
654210,0.272421
654211,0.304749
654212,0.373944
654213,0.079726
654214,0.473446
654215,0.356222
654216,0.19478
654217,0.0904185
654220,0.467892
654221,0.386036
654222,0.2988
654223,0.0860848
654224,0.275769
654225,0.216972
654230,0.395834
654231,0.33167
654232,0.414806
654233,0.117754
654234,0.275027
654235,0.234403
654240,0.143392
654241,0.353138
654242,0.310542
654243,0.0525058
654244,0.213164
654245,0.129506
654246,0.26024
654247,0.179926
654250,0.34212
654251,0.411222
654252,0.449875
654253,0.0752339
654254,0.26368
654255,0.124176
654256,0.37096
654257,0.256178
654260,0.459964
654261,0.429107
654262,0.269453
654263,0.136546
654264,0.294903
654265,0.478659
654266,0.427385
654267,0.229634
654270,0.491418
654271,0.488395
654272,0.525574
654273,0.529292
654274,0.484399
654275,0.425684
654276,0.234964
654277,0.441999
654300,0.0342075
654301,0.213209
654302,0.373786
654303,0.512058
654304,0.420518
654305,0.475891
654306,0.295959
654307,0.160596
654310,0.313604
654311,0.465913
654313,0.383255
654314,0.362125
654315,0.27322
654316,0.273095
654317,0.106371
654320,0.468958
654321,0.524782
654322,0.130636
654323,0.232087
654324,0.212852
654325,0.481696
654326,0.358082
654327,0.184337
654331,0.196151
654332,0.146639
654333,0.246798
654334,0.297324
654335,0.301265
654336,0.153891
654337,0.306123
654341,0.0662444
654342,0.161718
654343,0.245972
654344,0.266764
654345,0.112404
654346,0.214708
654347,0.411748
654350,0.255904
654351,0.187577
654352,0.0435621
654353,0.314832
654354,0.402008
654355,0.258269
654356,0.114656
654357,0.249132
654360,0.426096
654361,0.476037
654362,0.326809
654363,0.418064
654364,0.490489
654365,0.478541
654366,0.30254
654367,0.174709
654370,0.389111
654371,0.537153
654372,0.527572
654373,0.481275
654374,0.472552
654375,0.316077
654376,0.406686
654377,0.447454
654401,0.51115
654402,0.546141
654403,0.325247
654404,0.195348
654405,0.177338
654406,0.0853113
654407,0.0888211
654410,0.0452969
654412,0.39403
654413,0.270076
654414,0.201711
654415,0.0643612
654416,0.0343986
654417,0.0434162
654420,0.195623
654421,0.124901
654422,0.437597
654423,0.353158
654424,0.505724
654425,0.0920782
654426,0.0583609
654427,0.143261
654430,0.323466
654431,0.266875
654432,0.430356
654433,0.48825
654434,0.287713
654435,0.556046
654436,0.291132
654437,0.178306
654440,0.183043
654441,0.438917
654442,0.39964
654443,0.376629
654444,0.320636
654445,0.0878192
654446,0.461198
654447,0.375353
654450,0.142533
654451,0.0686288
654452,0.251559
654453,0.295862
654454,0.111468
654455,0.205846
654456,0.20041
654457,0.341761
654460,0.139646
654461,0.0574841
654462,0.102549
654463,0.0837724
654464,0.0311241
654465,0.0555044
654466,0.27972
654467,0.31596
654470,0.322186
654471,0.340536
654472,0.178211
654473,0.336443
654474,0.0930061
654475,0.0655788
654476,0.290073
654477,0.152661
654500,0.109681
654501,0.363768
654502,0.639879
654504,0.415773
654505,0.35529
654506,0.432459
654510,0.0982896
654511,0.286113
654512,0.550753
654520,0.138014
654521,0.353234
654522,0.601296
654530,0.19777
654531,0.384917
654532,0.69572
654540,0.157077
654541,0.502238
654550,0.316539
654560,0.4347
654570,0.47849
654571,0.487417
664105,0.461839
664106,0.290309
664107,0.233157
664115,0.386658
664116,0.133675
664117,0.151102
664125,0.454392
664126,0.24279
664127,0.162983
664135,0.334144
664136,0.281139
664137,0.222632
664145,0.300368
664146,0.330286
664147,0.161451
664153,0.540987
664155,0.288206
664156,0.318514
664157,0.0954264
664166,0.344808
664167,0.162881
664176,0.471674
664177,0.254972
664200,0.272875
664201,0.44731
664202,0.348625
664203,0.327162
664204,0.353393
664205,0.336998
664206,0.408096
664207,0.470013
664210,0.249638
664211,0.4695
664212,0.242342
664213,0.204938
664214,0.366362
664215,0.369736
664216,0.469087
664217,0.480242
664220,0.313152
664221,0.40963
664222,0.320713
664223,0.177339
664224,0.334971
664225,0.209553
664226,0.212583
664227,0.471862
664230,0.233564
664231,0.504679
664232,0.415992
664233,0.146606
664234,0.353918
664235,0.342357
664236,0.427816
664237,0.534746
664240,0.380122
664241,0.462914
664242,0.418933
664243,0.349762
664244,0.381936
664245,0.449944
664246,0.458817
664247,0.490342
664250,0.0781396
664251,0.34363
664252,0.334078
664253,0.265879
664254,0.22423
664255,0.303745
664256,0.389665
664257,0.51119
664260,0.201933
664261,0.236469
664262,0.332172
664263,0.274588
664264,0.370338
664265,0.230561
664266,0.56288
664267,0.289541
664270,0.337839
664271,0.185647
664272,0.403121
664273,0.192497
664274,0.215827
664275,0.39399
664276,0.430558
664277,0.117797
664300,0.38319
664301,0.311696
664302,0.489708
664303,0.38709
664304,0.401164
664305,0.336686
664306,0.381525
664307,0.438113
664310,0.411863
664311,0.485628
664312,0.539272
664313,0.473533
664314,0.373506
664315,0.393144
664316,0.330519
664317,0.36264
664320,0.463459
664321,0.478243
664322,0.522546
664323,0.501133
664324,0.207797
664325,0.300757
664326,0.159944
664330,0.525454
664331,0.524601
664332,0.429194
664333,0.251911
664334,0.376178
664340,0.469347
664341,0.408704
664342,0.353411
664343,0.272949
664350,0.291654
664351,0.138996
664360,0.217607
664400,0.34864
664401,0.391691
664402,0.392805
664407,0.259969
664410,0.130299
664411,0.477115
664412,0.469752
664500,0.396373
664501,0.312387
664510,0.457457
674106,0.415949
674107,0.287065
674116,0.376436
674117,0.310859
674125,0.251301
674126,0.310231
674127,0.39741
674135,0.462507
674136,0.267385
674137,0.493776
674145,0.537854
674146,0.403503
674147,0.519768
674151,0.548671
674152,0.558309
674154,0.28786
674155,0.303681
674156,0.372047
674157,0.504995
674161,0.553182
674162,0.407955
674164,0.465937
674165,0.418936
674166,0.291503
674167,0.378249
674170,0.588968
674171,0.557837
674174,0.411091
674175,0.417329
674176,0.402073
674177,0.394094
674200,0.379413
674201,0.308724
674202,0.465807
674203,0.297739
674204,0.407187
674205,0.518635
674206,0.155795
674210,0.376987
674211,0.293931
674212,0.486852
674213,0.437275
674214,0.467243
674215,0.350546
674216,0.129279
674220,0.351889
674221,0.44291
674222,0.534941
674223,0.423866
674224,0.480015
674225,0.338074
674230,0.49857
674231,0.441607
674232,0.464639
674233,0.385791
674234,0.587556
674240,0.381019
674241,0.348334
674242,0.402414
674243,0.394128
674244,0.537113
674250,0.469165
674251,0.441376
674252,0.440669
674253,0.181275
674260,0.270217
674261,0.378116
674262,0.317619
674270,0.405699
674271,0.442072
674272,0.54564
684007,0.613835
684017,0.548445
684100,0.599481
684105,0.419854
684106,0.544578
684107,0.521279
684110,0.552658
684115,0.382012
684116,0.638872
684117,0.535328
684127,0.463193
684200,0.452458
684201,0.335016
684210,0.474761
